[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
  0%|                                                                                          | 0/625 [00:00<?, ?it/s]Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                                                                                       
{'loss': 0.6931, 'grad_norm': 5.777158260345459, 'learning_rate': 5e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -997.095947265625, 'logps/rejected': -1401.2965087890625, 'logits/chosen': -2.383577346801758, 'logits/rejected': -2.5550010204315186, 'epoch': 0.0}
{'loss': 0.0972, 'grad_norm': 1.2174333333969116, 'learning_rate': 1.2640000000000003e-06, 'rewards/chosen': -0.6275718212127686, 'rewards/rejected': -5.514733791351318, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.887161731719971, 'logps/chosen': -585.8817138671875, 'logps/rejected': -1467.3154296875, 'logits/chosen': -2.316088914871216, 'logits/rejected': -2.3961753845214844, 'epoch': 0.75}
{'loss': 0.0947, 'grad_norm': 1.5620108842849731, 'learning_rate': 1.256e-06, 'rewards/chosen': -0.7595682144165039, 'rewards/rejected': -5.004555702209473, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.244987487792969, 'logps/chosen': -1025.1461181640625, 'logps/rejected': -1510.3175048828125, 'logits/chosen': -2.263972043991089, 'logits/rejected': -2.2762696743011475, 'epoch': 0.75}
{'loss': 0.1977, 'grad_norm': 3.3314313888549805, 'learning_rate': 1.248e-06, 'rewards/chosen': -1.3697049617767334, 'rewards/rejected': -6.525908946990967, 'rewards/accuracies': 0.9375, 'rewards/margins': 5.1562042236328125, 'logps/chosen': -830.334228515625, 'logps/rejected': -1584.4432373046875, 'logits/chosen': -2.3451321125030518, 'logits/rejected': -2.384654998779297, 'epoch': 0.75}
{'loss': 0.0947, 'grad_norm': 0.7045863270759583, 'learning_rate': 1.2400000000000002e-06, 'rewards/chosen': -0.7454878091812134, 'rewards/rejected': -5.904697418212891, 'rewards/accuracies': 1.0, 'rewards/margins': 5.159209251403809, 'logps/chosen': -925.0867919921875, 'logps/rejected': -1644.17822265625, 'logits/chosen': -2.2683544158935547, 'logits/rejected': -2.3007724285125732, 'epoch': 0.75}
{'loss': 0.0853, 'grad_norm': 1.0857669115066528, 'learning_rate': 1.2320000000000002e-06, 'rewards/chosen': -0.7633028030395508, 'rewards/rejected': -6.081475734710693, 'rewards/accuracies': 1.0, 'rewards/margins': 5.318173408508301, 'logps/chosen': -833.1248779296875, 'logps/rejected': -1623.2193603515625, 'logits/chosen': -2.1772117614746094, 'logits/rejected': -2.356910467147827, 'epoch': 0.76}
{'loss': 0.0945, 'grad_norm': 2.470201253890991, 'learning_rate': 1.224e-06, 'rewards/chosen': -1.4135173559188843, 'rewards/rejected': -5.220611095428467, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.807093620300293, 'logps/chosen': -1402.0618896484375, 'logps/rejected': -1765.0770263671875, 'logits/chosen': -2.382502317428589, 'logits/rejected': -2.3970398902893066, 'epoch': 0.76}
{'loss': 0.0307, 'grad_norm': 0.6391035318374634, 'learning_rate': 1.216e-06, 'rewards/chosen': -1.3599929809570312, 'rewards/rejected': -6.949938774108887, 'rewards/accuracies': 1.0, 'rewards/margins': 5.589945316314697, 'logps/chosen': -2071.379638671875, 'logps/rejected': -2136.6201171875, 'logits/chosen': -2.2423949241638184, 'logits/rejected': -2.3577795028686523, 'epoch': 0.76}
{'loss': 0.0565, 'grad_norm': 0.6395986080169678, 'learning_rate': 1.2080000000000001e-06, 'rewards/chosen': -0.9905311465263367, 'rewards/rejected': -6.405913352966309, 'rewards/accuracies': 1.0, 'rewards/margins': 5.415382385253906, 'logps/chosen': -1038.360595703125, 'logps/rejected': -2111.438232421875, 'logits/chosen': -2.2561354637145996, 'logits/rejected': -2.2719907760620117, 'epoch': 0.76}
{'loss': 0.0343, 'grad_norm': 0.4202496111392975, 'learning_rate': 1.2000000000000002e-06, 'rewards/chosen': -0.9299448728561401, 'rewards/rejected': -6.675082683563232, 'rewards/accuracies': 1.0, 'rewards/margins': 5.745137691497803, 'logps/chosen': -922.49462890625, 'logps/rejected': -1630.2589111328125, 'logits/chosen': -2.3506875038146973, 'logits/rejected': -2.3367929458618164, 'epoch': 0.76}
{'loss': 0.2231, 'grad_norm': 4.213387966156006, 'learning_rate': 1.1920000000000002e-06, 'rewards/chosen': -1.2346415519714355, 'rewards/rejected': -5.6551127433776855, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.420471668243408, 'logps/chosen': -891.3948364257812, 'logps/rejected': -1576.0089111328125, 'logits/chosen': -2.3712308406829834, 'logits/rejected': -2.390575885772705, 'epoch': 0.76}
{'loss': 0.0421, 'grad_norm': 0.7421482801437378, 'learning_rate': 1.1840000000000002e-06, 'rewards/chosen': -1.415126919746399, 'rewards/rejected': -6.267495155334473, 'rewards/accuracies': 1.0, 'rewards/margins': 4.852367877960205, 'logps/chosen': -1342.919677734375, 'logps/rejected': -2273.841064453125, 'logits/chosen': -2.4222259521484375, 'logits/rejected': -2.456688404083252, 'epoch': 0.76}
{'loss': 0.0748, 'grad_norm': 1.2384670972824097, 'learning_rate': 1.176e-06, 'rewards/chosen': -1.4607210159301758, 'rewards/rejected': -5.133719444274902, 'rewards/accuracies': 1.0, 'rewards/margins': 3.6729984283447266, 'logps/chosen': -1447.1983642578125, 'logps/rejected': -1947.425048828125, 'logits/chosen': -1.9557538032531738, 'logits/rejected': -2.3443195819854736, 'epoch': 0.77}
{'loss': 0.0874, 'grad_norm': 1.0948456525802612, 'learning_rate': 1.168e-06, 'rewards/chosen': -1.3575316667556763, 'rewards/rejected': -6.857358455657959, 'rewards/accuracies': 1.0, 'rewards/margins': 5.4998273849487305, 'logps/chosen': -1189.965087890625, 'logps/rejected': -2118.991943359375, 'logits/chosen': -2.444612741470337, 'logits/rejected': -2.3433451652526855, 'epoch': 0.77}
{'loss': 0.0801, 'grad_norm': 1.3236641883850098, 'learning_rate': 1.1600000000000001e-06, 'rewards/chosen': -1.200026035308838, 'rewards/rejected': -5.330952167510986, 'rewards/accuracies': 1.0, 'rewards/margins': 4.13092565536499, 'logps/chosen': -822.3180541992188, 'logps/rejected': -1555.031494140625, 'logits/chosen': -2.3829352855682373, 'logits/rejected': -2.367788314819336, 'epoch': 0.77}
{'loss': 0.0864, 'grad_norm': 0.7084308862686157, 'learning_rate': 1.1520000000000002e-06, 'rewards/chosen': -0.9717942476272583, 'rewards/rejected': -6.285791397094727, 'rewards/accuracies': 1.0, 'rewards/margins': 5.313997745513916, 'logps/chosen': -706.7884521484375, 'logps/rejected': -1543.600341796875, 'logits/chosen': -2.0826525688171387, 'logits/rejected': -2.277014970779419, 'epoch': 0.77}
{'loss': 0.1983, 'grad_norm': 2.5345349311828613, 'learning_rate': 1.1440000000000002e-06, 'rewards/chosen': -1.2820929288864136, 'rewards/rejected': -4.483799457550049, 'rewards/accuracies': 1.0, 'rewards/margins': 3.201706647872925, 'logps/chosen': -1045.1727294921875, 'logps/rejected': -1543.65576171875, 'logits/chosen': -2.312032699584961, 'logits/rejected': -2.3102376461029053, 'epoch': 0.77}
{'loss': 0.0623, 'grad_norm': 0.735426664352417, 'learning_rate': 1.1360000000000002e-06, 'rewards/chosen': -0.714833676815033, 'rewards/rejected': -6.204966068267822, 'rewards/accuracies': 1.0, 'rewards/margins': 5.490132808685303, 'logps/chosen': -845.2764282226562, 'logps/rejected': -1808.97314453125, 'logits/chosen': -2.3537023067474365, 'logits/rejected': -2.410701274871826, 'epoch': 0.77}
{'loss': 0.0855, 'grad_norm': 1.0095877647399902, 'learning_rate': 1.128e-06, 'rewards/chosen': -0.6715277433395386, 'rewards/rejected': -6.1429338455200195, 'rewards/accuracies': 1.0, 'rewards/margins': 5.47140645980835, 'logps/chosen': -1087.703369140625, 'logps/rejected': -2051.903076171875, 'logits/chosen': -2.073803424835205, 'logits/rejected': -2.211294651031494, 'epoch': 0.78}
{'loss': 0.2131, 'grad_norm': 2.982189655303955, 'learning_rate': 1.12e-06, 'rewards/chosen': -1.0470013618469238, 'rewards/rejected': -4.154707908630371, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.107706308364868, 'logps/chosen': -696.31494140625, 'logps/rejected': -1383.913330078125, 'logits/chosen': -2.3584787845611572, 'logits/rejected': -2.340027093887329, 'epoch': 0.78}
{'loss': 0.1412, 'grad_norm': 1.959394097328186, 'learning_rate': 1.1120000000000001e-06, 'rewards/chosen': -1.0228530168533325, 'rewards/rejected': -6.59237813949585, 'rewards/accuracies': 0.9375, 'rewards/margins': 5.569525241851807, 'logps/chosen': -790.6190795898438, 'logps/rejected': -1692.302490234375, 'logits/chosen': -2.2847213745117188, 'logits/rejected': -2.38555645942688, 'epoch': 0.78}
{'loss': 0.0465, 'grad_norm': 0.600882351398468, 'learning_rate': 1.1040000000000001e-06, 'rewards/chosen': -1.0134005546569824, 'rewards/rejected': -5.910337924957275, 'rewards/accuracies': 1.0, 'rewards/margins': 4.896937370300293, 'logps/chosen': -1207.1099853515625, 'logps/rejected': -1816.7132568359375, 'logits/chosen': -2.2844107151031494, 'logits/rejected': -2.3365166187286377, 'epoch': 0.78}
{'loss': 0.1334, 'grad_norm': 2.243504524230957, 'learning_rate': 1.0960000000000002e-06, 'rewards/chosen': -0.9915300011634827, 'rewards/rejected': -5.520068645477295, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.528538703918457, 'logps/chosen': -680.9058837890625, 'logps/rejected': -1480.3280029296875, 'logits/chosen': -2.1205618381500244, 'logits/rejected': -2.2045483589172363, 'epoch': 0.78}
{'loss': 0.1233, 'grad_norm': 0.9619650840759277, 'learning_rate': 1.088e-06, 'rewards/chosen': -0.6315207481384277, 'rewards/rejected': -5.7008867263793945, 'rewards/accuracies': 0.9375, 'rewards/margins': 5.069365978240967, 'logps/chosen': -666.1729125976562, 'logps/rejected': -1946.9241943359375, 'logits/chosen': -2.212064266204834, 'logits/rejected': -2.3124780654907227, 'epoch': 0.78}
{'loss': 0.1067, 'grad_norm': 1.3478493690490723, 'learning_rate': 1.08e-06, 'rewards/chosen': -0.8165764808654785, 'rewards/rejected': -4.438981533050537, 'rewards/accuracies': 1.0, 'rewards/margins': 3.6224048137664795, 'logps/chosen': -1330.24267578125, 'logps/rejected': -2034.283203125, 'logits/chosen': -2.1311564445495605, 'logits/rejected': -2.3184633255004883, 'epoch': 0.79}
{'loss': 0.0821, 'grad_norm': 1.752917766571045, 'learning_rate': 1.072e-06, 'rewards/chosen': -1.3672538995742798, 'rewards/rejected': -5.94533109664917, 'rewards/accuracies': 1.0, 'rewards/margins': 4.57807731628418, 'logps/chosen': -1234.7017822265625, 'logps/rejected': -1771.2294921875, 'logits/chosen': -2.340132236480713, 'logits/rejected': -2.364320755004883, 'epoch': 0.79}
{'loss': 0.2335, 'grad_norm': 3.9019830226898193, 'learning_rate': 1.064e-06, 'rewards/chosen': -1.513677716255188, 'rewards/rejected': -4.647815227508545, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.1341371536254883, 'logps/chosen': -1483.278076171875, 'logps/rejected': -1898.989501953125, 'logits/chosen': -2.225080966949463, 'logits/rejected': -2.3565127849578857, 'epoch': 0.79}
{'loss': 0.109, 'grad_norm': 0.9776447415351868, 'learning_rate': 1.0560000000000001e-06, 'rewards/chosen': -1.1099209785461426, 'rewards/rejected': -4.441407680511475, 'rewards/accuracies': 1.0, 'rewards/margins': 3.331486701965332, 'logps/chosen': -918.3170166015625, 'logps/rejected': -1718.8603515625, 'logits/chosen': -2.299994945526123, 'logits/rejected': -2.341158628463745, 'epoch': 0.79}
{'loss': 0.3934, 'grad_norm': 3.818758487701416, 'learning_rate': 1.0480000000000002e-06, 'rewards/chosen': -1.297010898590088, 'rewards/rejected': -4.608334064483643, 'rewards/accuracies': 0.8125, 'rewards/margins': 3.3113229274749756, 'logps/chosen': -637.8495483398438, 'logps/rejected': -1079.982177734375, 'logits/chosen': -2.272798776626587, 'logits/rejected': -2.273073434829712, 'epoch': 0.79}
{'loss': 0.032, 'grad_norm': 0.5417388677597046, 'learning_rate': 1.04e-06, 'rewards/chosen': -1.6453429460525513, 'rewards/rejected': -6.883371829986572, 'rewards/accuracies': 1.0, 'rewards/margins': 5.238028526306152, 'logps/chosen': -1311.5450439453125, 'logps/rejected': -1964.3294677734375, 'logits/chosen': -2.406184196472168, 'logits/rejected': -2.433821201324463, 'epoch': 0.79}
{'loss': 0.3344, 'grad_norm': 6.504404067993164, 'learning_rate': 1.032e-06, 'rewards/chosen': -2.10003399848938, 'rewards/rejected': -6.127801418304443, 'rewards/accuracies': 0.8125, 'rewards/margins': 4.027767658233643, 'logps/chosen': -1455.5390625, 'logps/rejected': -1963.8638916015625, 'logits/chosen': -2.3671486377716064, 'logits/rejected': -2.376701831817627, 'epoch': 0.8}
{'loss': 0.0681, 'grad_norm': 1.3903388977050781, 'learning_rate': 1.024e-06, 'rewards/chosen': -1.0240682363510132, 'rewards/rejected': -6.644205093383789, 'rewards/accuracies': 1.0, 'rewards/margins': 5.620136737823486, 'logps/chosen': -1254.872802734375, 'logps/rejected': -1947.4677734375, 'logits/chosen': -2.3622405529022217, 'logits/rejected': -2.4109833240509033, 'epoch': 0.8}
{'loss': 0.0544, 'grad_norm': 1.1257762908935547, 'learning_rate': 1.016e-06, 'rewards/chosen': -1.2040092945098877, 'rewards/rejected': -5.983564376831055, 'rewards/accuracies': 1.0, 'rewards/margins': 4.779555320739746, 'logps/chosen': -992.2071533203125, 'logps/rejected': -1696.02978515625, 'logits/chosen': -2.385317325592041, 'logits/rejected': -2.4201364517211914, 'epoch': 0.8}
{'loss': 0.234, 'grad_norm': 4.04011344909668, 'learning_rate': 1.0080000000000001e-06, 'rewards/chosen': -1.5857212543487549, 'rewards/rejected': -7.652944564819336, 'rewards/accuracies': 0.8125, 'rewards/margins': 6.06722354888916, 'logps/chosen': -1454.131103515625, 'logps/rejected': -2153.101806640625, 'logits/chosen': -2.1756651401519775, 'logits/rejected': -2.178454875946045, 'epoch': 0.8}
                                                                                                                       
{'loss': 0.093, 'grad_norm': 2.520054817199707, 'learning_rate': 1.0000000000000002e-06, 'rewards/chosen': -1.1230472326278687, 'rewards/rejected': -4.970185279846191, 'rewards/accuracies': 1.0, 'rewards/margins': 3.8471381664276123, 'logps/chosen': -946.0794677734375, 'logps/rejected': -1757.7125244140625, 'logits/chosen': -2.2113490104675293, 'logits/rejected': -2.373490810394287, 'epoch': 0.8}
{'loss': 0.1469, 'grad_norm': 1.665177822113037, 'learning_rate': 9.92e-07, 'rewards/chosen': -0.7454573512077332, 'rewards/rejected': -4.030098915100098, 'rewards/accuracies': 1.0, 'rewards/margins': 3.2846412658691406, 'logps/chosen': -593.6141357421875, 'logps/rejected': -1090.7796630859375, 'logits/chosen': -2.191518783569336, 'logits/rejected': -2.3875067234039307, 'epoch': 0.8}
{'loss': 0.1272, 'grad_norm': 1.6386172771453857, 'learning_rate': 9.84e-07, 'rewards/chosen': -1.0079419612884521, 'rewards/rejected': -4.956064224243164, 'rewards/accuracies': 1.0, 'rewards/margins': 3.948122024536133, 'logps/chosen': -969.238525390625, 'logps/rejected': -1462.490234375, 'logits/chosen': -2.340486526489258, 'logits/rejected': -2.3342275619506836, 'epoch': 0.8}
{'loss': 0.0731, 'grad_norm': 0.9787618517875671, 'learning_rate': 9.76e-07, 'rewards/chosen': -0.9125704169273376, 'rewards/rejected': -5.218352317810059, 'rewards/accuracies': 1.0, 'rewards/margins': 4.305781841278076, 'logps/chosen': -797.3576049804688, 'logps/rejected': -1454.7769775390625, 'logits/chosen': -2.3038601875305176, 'logits/rejected': -2.332249402999878, 'epoch': 0.81}
{'loss': 0.2163, 'grad_norm': 3.351611375808716, 'learning_rate': 9.68e-07, 'rewards/chosen': -1.263612985610962, 'rewards/rejected': -4.871243953704834, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.607630968093872, 'logps/chosen': -931.8552856445312, 'logps/rejected': -1481.225830078125, 'logits/chosen': -2.2671637535095215, 'logits/rejected': -2.3507847785949707, 'epoch': 0.81}
{'loss': 0.1011, 'grad_norm': 1.1355229616165161, 'learning_rate': 9.600000000000001e-07, 'rewards/chosen': -1.0300579071044922, 'rewards/rejected': -6.136514663696289, 'rewards/accuracies': 1.0, 'rewards/margins': 5.106457233428955, 'logps/chosen': -796.5885009765625, 'logps/rejected': -1590.937255859375, 'logits/chosen': -2.4313125610351562, 'logits/rejected': -2.4186763763427734, 'epoch': 0.81}
{'loss': 0.2215, 'grad_norm': 3.752986431121826, 'learning_rate': 9.520000000000002e-07, 'rewards/chosen': -2.444011926651001, 'rewards/rejected': -6.752453327178955, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.308441638946533, 'logps/chosen': -1422.720947265625, 'logps/rejected': -1842.84765625, 'logits/chosen': -2.346965789794922, 'logits/rejected': -2.347815990447998, 'epoch': 0.81}
{'loss': 0.1019, 'grad_norm': 3.280550241470337, 'learning_rate': 9.440000000000001e-07, 'rewards/chosen': -1.3524532318115234, 'rewards/rejected': -8.374166488647461, 'rewards/accuracies': 0.9375, 'rewards/margins': 7.021713733673096, 'logps/chosen': -1421.823486328125, 'logps/rejected': -2370.382568359375, 'logits/chosen': -2.246821880340576, 'logits/rejected': -2.366999864578247, 'epoch': 0.81}
{'loss': 0.1517, 'grad_norm': 1.7763159275054932, 'learning_rate': 9.360000000000001e-07, 'rewards/chosen': -1.3277308940887451, 'rewards/rejected': -4.108035087585449, 'rewards/accuracies': 1.0, 'rewards/margins': 2.7803046703338623, 'logps/chosen': -1101.4720458984375, 'logps/rejected': -1609.762451171875, 'logits/chosen': -2.2900614738464355, 'logits/rejected': -2.301368236541748, 'epoch': 0.81}
{'loss': 0.1452, 'grad_norm': 2.9812560081481934, 'learning_rate': 9.28e-07, 'rewards/chosen': -1.3421462774276733, 'rewards/rejected': -4.343534469604492, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.0013880729675293, 'logps/chosen': -806.7183837890625, 'logps/rejected': -1224.4423828125, 'logits/chosen': -2.3304457664489746, 'logits/rejected': -2.3996481895446777, 'epoch': 0.82}
{'loss': 0.1263, 'grad_norm': 0.9729911684989929, 'learning_rate': 9.200000000000001e-07, 'rewards/chosen': -0.9348549842834473, 'rewards/rejected': -4.8511643409729, 'rewards/accuracies': 1.0, 'rewards/margins': 3.9163100719451904, 'logps/chosen': -937.030029296875, 'logps/rejected': -1609.4063720703125, 'logits/chosen': -2.078629970550537, 'logits/rejected': -2.2428603172302246, 'epoch': 0.82}
{'loss': 0.197, 'grad_norm': 3.572951555252075, 'learning_rate': 9.120000000000001e-07, 'rewards/chosen': -1.1998432874679565, 'rewards/rejected': -5.546692371368408, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.346848964691162, 'logps/chosen': -746.555908203125, 'logps/rejected': -1439.984619140625, 'logits/chosen': -2.2697794437408447, 'logits/rejected': -2.3316516876220703, 'epoch': 0.82}
{'loss': 0.0513, 'grad_norm': 0.7424926161766052, 'learning_rate': 9.04e-07, 'rewards/chosen': -0.6434487104415894, 'rewards/rejected': -5.317901611328125, 'rewards/accuracies': 1.0, 'rewards/margins': 4.674452781677246, 'logps/chosen': -846.4025268554688, 'logps/rejected': -1962.79052734375, 'logits/chosen': -2.2803587913513184, 'logits/rejected': -2.3103082180023193, 'epoch': 0.82}
{'loss': 0.107, 'grad_norm': 1.2954559326171875, 'learning_rate': 8.960000000000001e-07, 'rewards/chosen': -1.5818593502044678, 'rewards/rejected': -5.4539875984191895, 'rewards/accuracies': 1.0, 'rewards/margins': 3.872128486633301, 'logps/chosen': -1372.1282958984375, 'logps/rejected': -1632.6407470703125, 'logits/chosen': -2.3608744144439697, 'logits/rejected': -2.409420967102051, 'epoch': 0.82}
{'loss': 0.0758, 'grad_norm': 1.105369210243225, 'learning_rate': 8.880000000000001e-07, 'rewards/chosen': -0.849151611328125, 'rewards/rejected': -5.8494391441345215, 'rewards/accuracies': 1.0, 'rewards/margins': 5.0002875328063965, 'logps/chosen': -774.33056640625, 'logps/rejected': -1757.435546875, 'logits/chosen': -2.2638254165649414, 'logits/rejected': -2.3377091884613037, 'epoch': 0.82}
{'loss': 0.1056, 'grad_norm': 1.174282193183899, 'learning_rate': 8.8e-07, 'rewards/chosen': -1.1546635627746582, 'rewards/rejected': -6.803018093109131, 'rewards/accuracies': 0.9375, 'rewards/margins': 5.648355007171631, 'logps/chosen': -1215.4970703125, 'logps/rejected': -1879.5897216796875, 'logits/chosen': -2.156287908554077, 'logits/rejected': -2.3171207904815674, 'epoch': 0.83}
{'loss': 0.1175, 'grad_norm': 6.560606002807617, 'learning_rate': 8.720000000000001e-07, 'rewards/chosen': -1.6175544261932373, 'rewards/rejected': -6.041526794433594, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.4239726066589355, 'logps/chosen': -1305.3546142578125, 'logps/rejected': -1913.350341796875, 'logits/chosen': -2.262622594833374, 'logits/rejected': -2.307960271835327, 'epoch': 0.83}
{'loss': 0.1099, 'grad_norm': 1.8117080926895142, 'learning_rate': 8.640000000000001e-07, 'rewards/chosen': -1.462227463722229, 'rewards/rejected': -5.534879684448242, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.0726518630981445, 'logps/chosen': -920.4652099609375, 'logps/rejected': -1509.275634765625, 'logits/chosen': -2.370898485183716, 'logits/rejected': -2.378446102142334, 'epoch': 0.83}
{'loss': 0.2789, 'grad_norm': 4.55350923538208, 'learning_rate': 8.56e-07, 'rewards/chosen': -0.9492754340171814, 'rewards/rejected': -5.793999671936035, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.844724178314209, 'logps/chosen': -743.6388549804688, 'logps/rejected': -1642.435791015625, 'logits/chosen': -2.339789628982544, 'logits/rejected': -2.378434181213379, 'epoch': 0.83}
{'loss': 0.0544, 'grad_norm': 0.6393377780914307, 'learning_rate': 8.480000000000001e-07, 'rewards/chosen': -1.1130644083023071, 'rewards/rejected': -5.281055927276611, 'rewards/accuracies': 1.0, 'rewards/margins': 4.167991638183594, 'logps/chosen': -1137.423095703125, 'logps/rejected': -1719.13134765625, 'logits/chosen': -2.313814163208008, 'logits/rejected': -2.3717076778411865, 'epoch': 0.83}
{'loss': 0.3845, 'grad_norm': 5.88096809387207, 'learning_rate': 8.400000000000001e-07, 'rewards/chosen': -0.7542327046394348, 'rewards/rejected': -3.966306447982788, 'rewards/accuracies': 0.875, 'rewards/margins': 3.2120742797851562, 'logps/chosen': -694.7316284179688, 'logps/rejected': -1553.39892578125, 'logits/chosen': -2.364025592803955, 'logits/rejected': -2.321629762649536, 'epoch': 0.83}
{'loss': 0.073, 'grad_norm': 1.3648180961608887, 'learning_rate': 8.32e-07, 'rewards/chosen': -1.4886564016342163, 'rewards/rejected': -6.877295970916748, 'rewards/accuracies': 1.0, 'rewards/margins': 5.3886399269104, 'logps/chosen': -1302.843017578125, 'logps/rejected': -1726.5048828125, 'logits/chosen': -2.332275629043579, 'logits/rejected': -2.4417049884796143, 'epoch': 0.84}
{'loss': 0.0567, 'grad_norm': 0.5037994980812073, 'learning_rate': 8.240000000000001e-07, 'rewards/chosen': -0.8058583736419678, 'rewards/rejected': -5.5740814208984375, 'rewards/accuracies': 1.0, 'rewards/margins': 4.768223285675049, 'logps/chosen': -604.3845825195312, 'logps/rejected': -1328.1309814453125, 'logits/chosen': -2.342061758041382, 'logits/rejected': -2.336580753326416, 'epoch': 0.84}
{'loss': 0.1866, 'grad_norm': 4.175205230712891, 'learning_rate': 8.160000000000001e-07, 'rewards/chosen': -2.0595977306365967, 'rewards/rejected': -6.285684585571289, 'rewards/accuracies': 0.875, 'rewards/margins': 4.226086616516113, 'logps/chosen': -1577.748779296875, 'logps/rejected': -2025.7706298828125, 'logits/chosen': -2.407897472381592, 'logits/rejected': -2.3822755813598633, 'epoch': 0.84}
{'loss': 0.1685, 'grad_norm': 4.19993257522583, 'learning_rate': 8.08e-07, 'rewards/chosen': -1.4752503633499146, 'rewards/rejected': -4.841738700866699, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.366488456726074, 'logps/chosen': -1378.3262939453125, 'logps/rejected': -1475.0762939453125, 'logits/chosen': -2.335670232772827, 'logits/rejected': -2.333548069000244, 'epoch': 0.84}
{'loss': 0.076, 'grad_norm': 0.7508164048194885, 'learning_rate': 8.000000000000001e-07, 'rewards/chosen': -1.0749467611312866, 'rewards/rejected': -4.966907024383545, 'rewards/accuracies': 1.0, 'rewards/margins': 3.891960620880127, 'logps/chosen': -1002.0411376953125, 'logps/rejected': -1222.44140625, 'logits/chosen': -2.2321958541870117, 'logits/rejected': -2.3204362392425537, 'epoch': 0.84}
{'loss': 0.2705, 'grad_norm': 3.1787467002868652, 'learning_rate': 7.920000000000001e-07, 'rewards/chosen': -1.7400617599487305, 'rewards/rejected': -4.678200721740723, 'rewards/accuracies': 0.9375, 'rewards/margins': 2.938138961791992, 'logps/chosen': -1544.692626953125, 'logps/rejected': -1816.460205078125, 'logits/chosen': -2.363534688949585, 'logits/rejected': -2.391907215118408, 'epoch': 0.84}
{'loss': 0.056, 'grad_norm': 0.8464435338973999, 'learning_rate': 7.84e-07, 'rewards/chosen': -1.13938570022583, 'rewards/rejected': -6.450345039367676, 'rewards/accuracies': 1.0, 'rewards/margins': 5.3109588623046875, 'logps/chosen': -1019.5572509765625, 'logps/rejected': -1726.22021484375, 'logits/chosen': -2.27408504486084, 'logits/rejected': -2.3213281631469727, 'epoch': 0.84}
{'loss': 0.0781, 'grad_norm': 0.7837693095207214, 'learning_rate': 7.760000000000001e-07, 'rewards/chosen': -1.0347999334335327, 'rewards/rejected': -5.717396259307861, 'rewards/accuracies': 1.0, 'rewards/margins': 4.682596206665039, 'logps/chosen': -929.5638427734375, 'logps/rejected': -1560.305419921875, 'logits/chosen': -2.151740789413452, 'logits/rejected': -2.34061598777771, 'epoch': 0.85}
{'loss': 0.1311, 'grad_norm': 1.7695683240890503, 'learning_rate': 7.68e-07, 'rewards/chosen': -1.292185664176941, 'rewards/rejected': -5.314136505126953, 'rewards/accuracies': 1.0, 'rewards/margins': 4.021950721740723, 'logps/chosen': -945.6052856445312, 'logps/rejected': -1628.563720703125, 'logits/chosen': -2.3380017280578613, 'logits/rejected': -2.394097089767456, 'epoch': 0.85}
{'loss': 0.0424, 'grad_norm': 1.00161612033844, 'learning_rate': 7.6e-07, 'rewards/chosen': -1.0419392585754395, 'rewards/rejected': -7.455493450164795, 'rewards/accuracies': 1.0, 'rewards/margins': 6.4135541915893555, 'logps/chosen': -1135.697998046875, 'logps/rejected': -1862.3936767578125, 'logits/chosen': -2.252601146697998, 'logits/rejected': -2.3730711936950684, 'epoch': 0.85}
{'loss': 0.083, 'grad_norm': 0.9308198690414429, 'learning_rate': 7.520000000000001e-07, 'rewards/chosen': -0.5954281687736511, 'rewards/rejected': -4.1894426345825195, 'rewards/accuracies': 1.0, 'rewards/margins': 3.5940146446228027, 'logps/chosen': -1033.622314453125, 'logps/rejected': -1903.634765625, 'logits/chosen': -2.197446584701538, 'logits/rejected': -2.2763216495513916, 'epoch': 0.85}
{'loss': 0.1812, 'grad_norm': 3.6804771423339844, 'learning_rate': 7.44e-07, 'rewards/chosen': -1.2732081413269043, 'rewards/rejected': -5.772514820098877, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.499306678771973, 'logps/chosen': -1113.745849609375, 'logps/rejected': -1918.0855712890625, 'logits/chosen': -2.3381879329681396, 'logits/rejected': -2.360628604888916, 'epoch': 0.85}
