                                                                                                                       
{'loss': 186.1167, 'grad_norm': 24.510391235351562, 'learning_rate': 5e-05, 'epoch': 0.06, 'num_input_tokens_seen': 131072, 'train_runtime': 8.636, 'train_tokens_per_second': 15177.353}
{'loss': 86.5854, 'grad_norm': 8.975469589233398, 'learning_rate': 1.22e-05, 'epoch': 39.88, 'num_input_tokens_seen': 94748672, 'train_runtime': 2848.5198, 'train_tokens_per_second': 33262.423}
{'loss': 86.3251, 'grad_norm': 9.057171821594238, 'learning_rate': 1.215e-05, 'epoch': 39.94, 'num_input_tokens_seen': 94879744, 'train_runtime': 2851.4105, 'train_tokens_per_second': 33274.67}
{'loss': 87.0571, 'grad_norm': 8.58910846710205, 'learning_rate': 1.2100000000000001e-05, 'epoch': 39.99, 'num_input_tokens_seen': 95010816, 'train_runtime': 2854.4277, 'train_tokens_per_second': 33285.416}
{'loss': 10.7862, 'grad_norm': 2.804408073425293, 'learning_rate': 1.205e-05, 'epoch': 40.0, 'num_input_tokens_seen': 95027200, 'train_runtime': 2854.8083, 'train_tokens_per_second': 33286.718}
{'loss': 87.1062, 'grad_norm': 8.620550155639648, 'learning_rate': 1.2e-05, 'epoch': 40.06, 'num_input_tokens_seen': 95158272, 'train_runtime': 2877.4702, 'train_tokens_per_second': 33070.116}
{'loss': 86.8222, 'grad_norm': 8.679609298706055, 'learning_rate': 1.195e-05, 'epoch': 40.11, 'num_input_tokens_seen': 95289344, 'train_runtime': 2880.4527, 'train_tokens_per_second': 33081.378}
{'loss': 87.7222, 'grad_norm': 8.389938354492188, 'learning_rate': 1.19e-05, 'epoch': 40.17, 'num_input_tokens_seen': 95420416, 'train_runtime': 2883.4092, 'train_tokens_per_second': 33092.915}
{'loss': 87.0779, 'grad_norm': 8.343857765197754, 'learning_rate': 1.185e-05, 'epoch': 40.22, 'num_input_tokens_seen': 95551488, 'train_runtime': 2886.2828, 'train_tokens_per_second': 33105.38}
{'loss': 86.7672, 'grad_norm': 8.68598747253418, 'learning_rate': 1.18e-05, 'epoch': 40.28, 'num_input_tokens_seen': 95682560, 'train_runtime': 2889.1586, 'train_tokens_per_second': 33117.794}
{'loss': 87.7111, 'grad_norm': 8.641308784484863, 'learning_rate': 1.175e-05, 'epoch': 40.33, 'num_input_tokens_seen': 95813632, 'train_runtime': 2892.0326, 'train_tokens_per_second': 33130.205}
{'loss': 86.7458, 'grad_norm': 9.031516075134277, 'learning_rate': 1.1700000000000001e-05, 'epoch': 40.39, 'num_input_tokens_seen': 95944704, 'train_runtime': 2894.9076, 'train_tokens_per_second': 33142.579}
{'loss': 87.0271, 'grad_norm': 9.035859107971191, 'learning_rate': 1.1650000000000002e-05, 'epoch': 40.44, 'num_input_tokens_seen': 96075776, 'train_runtime': 2897.8575, 'train_tokens_per_second': 33154.072}
{'loss': 86.6926, 'grad_norm': 9.173722267150879, 'learning_rate': 1.16e-05, 'epoch': 40.5, 'num_input_tokens_seen': 96206848, 'train_runtime': 2900.7352, 'train_tokens_per_second': 33166.367}
{'loss': 87.5693, 'grad_norm': 9.107025146484375, 'learning_rate': 1.1550000000000001e-05, 'epoch': 40.55, 'num_input_tokens_seen': 96337920, 'train_runtime': 2903.6142, 'train_tokens_per_second': 33178.623}
{'loss': 87.1112, 'grad_norm': 9.228263854980469, 'learning_rate': 1.1500000000000002e-05, 'epoch': 40.61, 'num_input_tokens_seen': 96468992, 'train_runtime': 2906.4981, 'train_tokens_per_second': 33190.798}
{'loss': 87.5472, 'grad_norm': 8.266756057739258, 'learning_rate': 1.145e-05, 'epoch': 40.66, 'num_input_tokens_seen': 96600064, 'train_runtime': 2909.3744, 'train_tokens_per_second': 33203.037}
{'loss': 87.1105, 'grad_norm': 8.508082389831543, 'learning_rate': 1.1400000000000001e-05, 'epoch': 40.72, 'num_input_tokens_seen': 96731136, 'train_runtime': 2912.2522, 'train_tokens_per_second': 33215.233}
{'loss': 87.4782, 'grad_norm': 8.316713333129883, 'learning_rate': 1.1350000000000001e-05, 'epoch': 40.77, 'num_input_tokens_seen': 96862208, 'train_runtime': 2915.2125, 'train_tokens_per_second': 33226.466}
{'loss': 87.5477, 'grad_norm': 9.154051780700684, 'learning_rate': 1.13e-05, 'epoch': 40.83, 'num_input_tokens_seen': 96993280, 'train_runtime': 2918.1131, 'train_tokens_per_second': 33238.355}
{'loss': 87.008, 'grad_norm': 8.334065437316895, 'learning_rate': 1.125e-05, 'epoch': 40.88, 'num_input_tokens_seen': 97124352, 'train_runtime': 2921.025, 'train_tokens_per_second': 33250.093}
{'loss': 87.7881, 'grad_norm': 8.971343040466309, 'learning_rate': 1.1200000000000001e-05, 'epoch': 40.94, 'num_input_tokens_seen': 97255424, 'train_runtime': 2923.9398, 'train_tokens_per_second': 33261.774}
{'loss': 87.9167, 'grad_norm': 9.006722450256348, 'learning_rate': 1.115e-05, 'epoch': 40.99, 'num_input_tokens_seen': 97386496, 'train_runtime': 2927.0332, 'train_tokens_per_second': 33271.401}
{'loss': 10.8568, 'grad_norm': 3.3681302070617676, 'learning_rate': 1.11e-05, 'epoch': 41.0, 'num_input_tokens_seen': 97402880, 'train_runtime': 2927.4079, 'train_tokens_per_second': 33272.739}
{'loss': 87.8388, 'grad_norm': 9.25106430053711, 'learning_rate': 1.1050000000000001e-05, 'epoch': 41.06, 'num_input_tokens_seen': 97533952, 'train_runtime': 2930.4204, 'train_tokens_per_second': 33283.263}
{'loss': 86.0469, 'grad_norm': 9.058351516723633, 'learning_rate': 1.1000000000000001e-05, 'epoch': 41.11, 'num_input_tokens_seen': 97665024, 'train_runtime': 2953.3362, 'train_tokens_per_second': 33069.389}
{'loss': 86.5597, 'grad_norm': 8.539536476135254, 'learning_rate': 1.095e-05, 'epoch': 41.17, 'num_input_tokens_seen': 97796096, 'train_runtime': 2956.3192, 'train_tokens_per_second': 33080.357}
{'loss': 87.8269, 'grad_norm': 8.570528984069824, 'learning_rate': 1.09e-05, 'epoch': 41.22, 'num_input_tokens_seen': 97927168, 'train_runtime': 2959.2544, 'train_tokens_per_second': 33091.839}
{'loss': 87.1874, 'grad_norm': 8.899263381958008, 'learning_rate': 1.0850000000000001e-05, 'epoch': 41.28, 'num_input_tokens_seen': 98058240, 'train_runtime': 2962.3171, 'train_tokens_per_second': 33101.871}
{'loss': 87.7101, 'grad_norm': 8.981481552124023, 'learning_rate': 1.08e-05, 'epoch': 41.33, 'num_input_tokens_seen': 98189312, 'train_runtime': 2965.1909, 'train_tokens_per_second': 33113.994}
{'loss': 85.7279, 'grad_norm': 9.156085968017578, 'learning_rate': 1.075e-05, 'epoch': 41.39, 'num_input_tokens_seen': 98320384, 'train_runtime': 2968.0655, 'train_tokens_per_second': 33126.083}
{'loss': 86.8317, 'grad_norm': 8.289986610412598, 'learning_rate': 1.0700000000000001e-05, 'epoch': 41.44, 'num_input_tokens_seen': 98451456, 'train_runtime': 2970.937, 'train_tokens_per_second': 33138.184}
{'loss': 87.724, 'grad_norm': 8.748363494873047, 'learning_rate': 1.065e-05, 'epoch': 41.5, 'num_input_tokens_seen': 98582528, 'train_runtime': 2973.8129, 'train_tokens_per_second': 33150.212}
{'loss': 87.2124, 'grad_norm': 9.396656036376953, 'learning_rate': 1.06e-05, 'epoch': 41.55, 'num_input_tokens_seen': 98713600, 'train_runtime': 2976.6894, 'train_tokens_per_second': 33162.211}
{'loss': 87.0706, 'grad_norm': 8.337347030639648, 'learning_rate': 1.055e-05, 'epoch': 41.61, 'num_input_tokens_seen': 98844672, 'train_runtime': 2979.5683, 'train_tokens_per_second': 33174.159}
{'loss': 86.6029, 'grad_norm': 8.657405853271484, 'learning_rate': 1.05e-05, 'epoch': 41.66, 'num_input_tokens_seen': 98975744, 'train_runtime': 2982.4448, 'train_tokens_per_second': 33186.111}
{'loss': 86.9613, 'grad_norm': 8.240524291992188, 'learning_rate': 1.045e-05, 'epoch': 41.72, 'num_input_tokens_seen': 99106816, 'train_runtime': 2985.3378, 'train_tokens_per_second': 33197.857}
{'loss': 86.6467, 'grad_norm': 8.078720092773438, 'learning_rate': 1.04e-05, 'epoch': 41.77, 'num_input_tokens_seen': 99237888, 'train_runtime': 2988.2163, 'train_tokens_per_second': 33209.741}
{'loss': 87.4026, 'grad_norm': 8.466817855834961, 'learning_rate': 1.035e-05, 'epoch': 41.83, 'num_input_tokens_seen': 99368960, 'train_runtime': 2991.1253, 'train_tokens_per_second': 33221.262}
{'loss': 87.5141, 'grad_norm': 8.488630294799805, 'learning_rate': 1.03e-05, 'epoch': 41.88, 'num_input_tokens_seen': 99500032, 'train_runtime': 2994.0394, 'train_tokens_per_second': 33232.706}
{'loss': 87.6058, 'grad_norm': 9.159624099731445, 'learning_rate': 1.025e-05, 'epoch': 41.94, 'num_input_tokens_seen': 99631104, 'train_runtime': 2996.946, 'train_tokens_per_second': 33244.211}
{'loss': 88.2698, 'grad_norm': 8.548721313476562, 'learning_rate': 1.02e-05, 'epoch': 41.99, 'num_input_tokens_seen': 99762176, 'train_runtime': 2999.861, 'train_tokens_per_second': 33255.6}
{'loss': 10.9005, 'grad_norm': 3.0634782314300537, 'learning_rate': 1.0150000000000001e-05, 'epoch': 42.0, 'num_input_tokens_seen': 99778560, 'train_runtime': 3000.2261, 'train_tokens_per_second': 33257.013}
{'loss': 86.7198, 'grad_norm': 8.1460542678833, 'learning_rate': 1.0100000000000002e-05, 'epoch': 42.06, 'num_input_tokens_seen': 99909632, 'train_runtime': 3003.1541, 'train_tokens_per_second': 33268.233}
{'loss': 87.3216, 'grad_norm': 8.244996070861816, 'learning_rate': 1.005e-05, 'epoch': 42.11, 'num_input_tokens_seen': 100040704, 'train_runtime': 3006.1509, 'train_tokens_per_second': 33278.67}
{'loss': 86.5926, 'grad_norm': 9.218379020690918, 'learning_rate': 1e-05, 'epoch': 42.17, 'num_input_tokens_seen': 100171776, 'train_runtime': 3028.4516, 'train_tokens_per_second': 33076.896}
{'loss': 87.1028, 'grad_norm': 9.093642234802246, 'learning_rate': 9.950000000000001e-06, 'epoch': 42.22, 'num_input_tokens_seen': 100302848, 'train_runtime': 3031.3943, 'train_tokens_per_second': 33088.024}
{'loss': 86.6162, 'grad_norm': 8.127777099609375, 'learning_rate': 9.900000000000002e-06, 'epoch': 42.28, 'num_input_tokens_seen': 100433920, 'train_runtime': 3034.2695, 'train_tokens_per_second': 33099.868}
{'loss': 87.2504, 'grad_norm': 8.651057243347168, 'learning_rate': 9.85e-06, 'epoch': 42.33, 'num_input_tokens_seen': 100564992, 'train_runtime': 3037.146, 'train_tokens_per_second': 33111.675}
{'loss': 88.1888, 'grad_norm': 8.91147232055664, 'learning_rate': 9.800000000000001e-06, 'epoch': 42.39, 'num_input_tokens_seen': 100696064, 'train_runtime': 3040.0241, 'train_tokens_per_second': 33123.443}
{'loss': 86.5154, 'grad_norm': 8.309531211853027, 'learning_rate': 9.750000000000002e-06, 'epoch': 42.44, 'num_input_tokens_seen': 100827136, 'train_runtime': 3042.8986, 'train_tokens_per_second': 33135.227}
{'loss': 86.9012, 'grad_norm': 8.6068115234375, 'learning_rate': 9.7e-06, 'epoch': 42.5, 'num_input_tokens_seen': 100958208, 'train_runtime': 3045.7728, 'train_tokens_per_second': 33146.993}
{'loss': 87.7215, 'grad_norm': 8.602375984191895, 'learning_rate': 9.65e-06, 'epoch': 42.55, 'num_input_tokens_seen': 101089280, 'train_runtime': 3048.6492, 'train_tokens_per_second': 33158.712}
{'loss': 86.6358, 'grad_norm': 8.888945579528809, 'learning_rate': 9.600000000000001e-06, 'epoch': 42.61, 'num_input_tokens_seen': 101220352, 'train_runtime': 3051.5197, 'train_tokens_per_second': 33170.473}
{'loss': 86.3402, 'grad_norm': 8.748120307922363, 'learning_rate': 9.55e-06, 'epoch': 42.66, 'num_input_tokens_seen': 101351424, 'train_runtime': 3054.4731, 'train_tokens_per_second': 33181.311}
{'loss': 87.8669, 'grad_norm': 8.038786888122559, 'learning_rate': 9.5e-06, 'epoch': 42.72, 'num_input_tokens_seen': 101482496, 'train_runtime': 3057.4922, 'train_tokens_per_second': 33191.416}
{'loss': 87.871, 'grad_norm': 8.775968551635742, 'learning_rate': 9.450000000000001e-06, 'epoch': 42.77, 'num_input_tokens_seen': 101613568, 'train_runtime': 3060.3724, 'train_tokens_per_second': 33203.007}
{'loss': 87.0984, 'grad_norm': 8.780757904052734, 'learning_rate': 9.4e-06, 'epoch': 42.83, 'num_input_tokens_seen': 101744640, 'train_runtime': 3063.2461, 'train_tokens_per_second': 33214.647}
{'loss': 86.9726, 'grad_norm': 8.662458419799805, 'learning_rate': 9.35e-06, 'epoch': 42.88, 'num_input_tokens_seen': 101875712, 'train_runtime': 3066.1277, 'train_tokens_per_second': 33226.181}
{'loss': 87.2657, 'grad_norm': 9.052992820739746, 'learning_rate': 9.3e-06, 'epoch': 42.94, 'num_input_tokens_seen': 102006784, 'train_runtime': 3069.0104, 'train_tokens_per_second': 33237.68}
{'loss': 86.4854, 'grad_norm': 8.835250854492188, 'learning_rate': 9.25e-06, 'epoch': 42.99, 'num_input_tokens_seen': 102137856, 'train_runtime': 3071.9015, 'train_tokens_per_second': 33249.066}
{'loss': 10.487, 'grad_norm': 2.7689950466156006, 'learning_rate': 9.2e-06, 'epoch': 43.0, 'num_input_tokens_seen': 102154240, 'train_runtime': 3072.2653, 'train_tokens_per_second': 33250.462}
{'loss': 87.0044, 'grad_norm': 8.230880737304688, 'learning_rate': 9.15e-06, 'epoch': 43.06, 'num_input_tokens_seen': 102285312, 'train_runtime': 3075.1679, 'train_tokens_per_second': 33261.7}
{'loss': 86.359, 'grad_norm': 8.610193252563477, 'learning_rate': 9.100000000000001e-06, 'epoch': 43.11, 'num_input_tokens_seen': 102416384, 'train_runtime': 3078.0555, 'train_tokens_per_second': 33273.079}
{'loss': 85.522, 'grad_norm': 8.49299430847168, 'learning_rate': 9.05e-06, 'epoch': 43.17, 'num_input_tokens_seen': 102547456, 'train_runtime': 3080.9469, 'train_tokens_per_second': 33284.396}
{'loss': 87.4579, 'grad_norm': 8.614405632019043, 'learning_rate': 9e-06, 'epoch': 43.22, 'num_input_tokens_seen': 102678528, 'train_runtime': 3103.6763, 'train_tokens_per_second': 33082.873}
{'loss': 88.6076, 'grad_norm': 8.73112964630127, 'learning_rate': 8.95e-06, 'epoch': 43.28, 'num_input_tokens_seen': 102809600, 'train_runtime': 3106.7446, 'train_tokens_per_second': 33092.389}
{'loss': 86.4681, 'grad_norm': 8.425307273864746, 'learning_rate': 8.9e-06, 'epoch': 43.33, 'num_input_tokens_seen': 102940672, 'train_runtime': 3109.8098, 'train_tokens_per_second': 33101.919}
{'loss': 87.0169, 'grad_norm': 9.014341354370117, 'learning_rate': 8.85e-06, 'epoch': 43.39, 'num_input_tokens_seen': 103071744, 'train_runtime': 3112.8791, 'train_tokens_per_second': 33111.386}
{'loss': 86.6158, 'grad_norm': 8.632831573486328, 'learning_rate': 8.8e-06, 'epoch': 43.44, 'num_input_tokens_seen': 103202816, 'train_runtime': 3116.2284, 'train_tokens_per_second': 33117.86}
{'loss': 86.8827, 'grad_norm': 9.114831924438477, 'learning_rate': 8.75e-06, 'epoch': 43.5, 'num_input_tokens_seen': 103333888, 'train_runtime': 3119.299, 'train_tokens_per_second': 33127.279}
{'loss': 87.4691, 'grad_norm': 8.598104476928711, 'learning_rate': 8.7e-06, 'epoch': 43.55, 'num_input_tokens_seen': 103464960, 'train_runtime': 3122.3954, 'train_tokens_per_second': 33136.406}
{'loss': 87.7305, 'grad_norm': 8.37624454498291, 'learning_rate': 8.65e-06, 'epoch': 43.61, 'num_input_tokens_seen': 103596032, 'train_runtime': 3125.4208, 'train_tokens_per_second': 33146.267}
{'loss': 86.556, 'grad_norm': 8.914920806884766, 'learning_rate': 8.599999999999999e-06, 'epoch': 43.66, 'num_input_tokens_seen': 103727104, 'train_runtime': 3128.4339, 'train_tokens_per_second': 33156.239}
{'loss': 88.3284, 'grad_norm': 8.789788246154785, 'learning_rate': 8.550000000000001e-06, 'epoch': 43.72, 'num_input_tokens_seen': 103858176, 'train_runtime': 3131.4132, 'train_tokens_per_second': 33166.551}
{'loss': 87.0123, 'grad_norm': 8.92365550994873, 'learning_rate': 8.500000000000002e-06, 'epoch': 43.77, 'num_input_tokens_seen': 103989248, 'train_runtime': 3134.2958, 'train_tokens_per_second': 33177.866}
{'loss': 86.6079, 'grad_norm': 8.83968448638916, 'learning_rate': 8.45e-06, 'epoch': 43.83, 'num_input_tokens_seen': 104120320, 'train_runtime': 3137.2939, 'train_tokens_per_second': 33187.94}
{'loss': 87.4468, 'grad_norm': 8.640932083129883, 'learning_rate': 8.400000000000001e-06, 'epoch': 43.88, 'num_input_tokens_seen': 104251392, 'train_runtime': 3140.2707, 'train_tokens_per_second': 33198.219}
{'loss': 85.7984, 'grad_norm': 8.765664100646973, 'learning_rate': 8.350000000000001e-06, 'epoch': 43.94, 'num_input_tokens_seen': 104382464, 'train_runtime': 3143.1496, 'train_tokens_per_second': 33209.512}
{'loss': 86.8258, 'grad_norm': 9.1290922164917, 'learning_rate': 8.3e-06, 'epoch': 43.99, 'num_input_tokens_seen': 104513536, 'train_runtime': 3146.0276, 'train_tokens_per_second': 33220.794}
{'loss': 10.6708, 'grad_norm': 2.811737537384033, 'learning_rate': 8.25e-06, 'epoch': 44.0, 'num_input_tokens_seen': 104529920, 'train_runtime': 3146.3886, 'train_tokens_per_second': 33222.19}
{'loss': 86.9828, 'grad_norm': 9.044509887695312, 'learning_rate': 8.200000000000001e-06, 'epoch': 44.06, 'num_input_tokens_seen': 104660992, 'train_runtime': 3149.282, 'train_tokens_per_second': 33233.287}
{'loss': 86.6791, 'grad_norm': 8.81449031829834, 'learning_rate': 8.15e-06, 'epoch': 44.11, 'num_input_tokens_seen': 104792064, 'train_runtime': 3152.1675, 'train_tokens_per_second': 33244.447}
{'loss': 86.8231, 'grad_norm': 9.025556564331055, 'learning_rate': 8.1e-06, 'epoch': 44.17, 'num_input_tokens_seen': 104923136, 'train_runtime': 3155.1107, 'train_tokens_per_second': 33254.978}
{'loss': 86.5502, 'grad_norm': 8.71977710723877, 'learning_rate': 8.050000000000001e-06, 'epoch': 44.22, 'num_input_tokens_seen': 105054208, 'train_runtime': 3158.1292, 'train_tokens_per_second': 33264.696}
{'loss': 87.3317, 'grad_norm': 8.68124008178711, 'learning_rate': 8.000000000000001e-06, 'epoch': 44.28, 'num_input_tokens_seen': 105185280, 'train_runtime': 3181.0936, 'train_tokens_per_second': 33065.761}
{'loss': 88.0974, 'grad_norm': 8.851285934448242, 'learning_rate': 7.95e-06, 'epoch': 44.33, 'num_input_tokens_seen': 105316352, 'train_runtime': 3184.0775, 'train_tokens_per_second': 33075.938}
{'loss': 86.4566, 'grad_norm': 9.028706550598145, 'learning_rate': 7.9e-06, 'epoch': 44.39, 'num_input_tokens_seen': 105447424, 'train_runtime': 3187.0557, 'train_tokens_per_second': 33086.157}
{'loss': 86.712, 'grad_norm': 8.550923347473145, 'learning_rate': 7.850000000000001e-06, 'epoch': 44.44, 'num_input_tokens_seen': 105578496, 'train_runtime': 3190.0346, 'train_tokens_per_second': 33096.348}
{'loss': 87.5552, 'grad_norm': 8.771586418151855, 'learning_rate': 7.8e-06, 'epoch': 44.5, 'num_input_tokens_seen': 105709568, 'train_runtime': 3193.0041, 'train_tokens_per_second': 33106.618}
{'loss': 86.856, 'grad_norm': 9.808234214782715, 'learning_rate': 7.75e-06, 'epoch': 44.55, 'num_input_tokens_seen': 105840640, 'train_runtime': 3195.9836, 'train_tokens_per_second': 33116.766}
{'loss': 86.5038, 'grad_norm': 8.711503028869629, 'learning_rate': 7.7e-06, 'epoch': 44.61, 'num_input_tokens_seen': 105971712, 'train_runtime': 3198.9715, 'train_tokens_per_second': 33126.807}
{'loss': 86.2403, 'grad_norm': 8.946171760559082, 'learning_rate': 7.65e-06, 'epoch': 44.66, 'num_input_tokens_seen': 106102784, 'train_runtime': 3201.9301, 'train_tokens_per_second': 33137.133}
{'loss': 87.2312, 'grad_norm': 8.756598472595215, 'learning_rate': 7.6e-06, 'epoch': 44.72, 'num_input_tokens_seen': 106233856, 'train_runtime': 3204.8083, 'train_tokens_per_second': 33148.272}
{'loss': 86.4428, 'grad_norm': 8.810486793518066, 'learning_rate': 7.55e-06, 'epoch': 44.77, 'num_input_tokens_seen': 106364928, 'train_runtime': 3207.6854, 'train_tokens_per_second': 33159.402}
{'loss': 87.8511, 'grad_norm': 8.610594749450684, 'learning_rate': 7.5e-06, 'epoch': 44.83, 'num_input_tokens_seen': 106496000, 'train_runtime': 3210.5597, 'train_tokens_per_second': 33170.54}
{'loss': 86.7746, 'grad_norm': 8.599736213684082, 'learning_rate': 7.45e-06, 'epoch': 44.88, 'num_input_tokens_seen': 106627072, 'train_runtime': 3213.5657, 'train_tokens_per_second': 33180.299}
{'loss': 87.0565, 'grad_norm': 8.292070388793945, 'learning_rate': 7.4e-06, 'epoch': 44.94, 'num_input_tokens_seen': 106758144, 'train_runtime': 3216.4436, 'train_tokens_per_second': 33191.363}
{'loss': 86.1115, 'grad_norm': 8.875870704650879, 'learning_rate': 7.35e-06, 'epoch': 44.99, 'num_input_tokens_seen': 106889216, 'train_runtime': 3219.3313, 'train_tokens_per_second': 33202.304}
{'loss': 10.6496, 'grad_norm': 2.6579625606536865, 'learning_rate': 7.2999999999999996e-06, 'epoch': 45.0, 'num_input_tokens_seen': 106905600, 'train_runtime': 3219.6914, 'train_tokens_per_second': 33203.679}
{'loss': 86.7048, 'grad_norm': 8.376130104064941, 'learning_rate': 7.25e-06, 'epoch': 45.06, 'num_input_tokens_seen': 107036672, 'train_runtime': 3222.5929, 'train_tokens_per_second': 33214.457}
{'loss': 86.484, 'grad_norm': 8.707209587097168, 'learning_rate': 7.2e-06, 'epoch': 45.11, 'num_input_tokens_seen': 107167744, 'train_runtime': 3225.5894, 'train_tokens_per_second': 33224.237}
{'loss': 87.976, 'grad_norm': 8.104408264160156, 'learning_rate': 7.15e-06, 'epoch': 45.17, 'num_input_tokens_seen': 107298816, 'train_runtime': 3228.5975, 'train_tokens_per_second': 33233.878}
{'loss': 86.8122, 'grad_norm': 9.77613353729248, 'learning_rate': 7.1e-06, 'epoch': 45.22, 'num_input_tokens_seen': 107429888, 'train_runtime': 3231.7123, 'train_tokens_per_second': 33242.404}
{'loss': 86.5153, 'grad_norm': 8.167445182800293, 'learning_rate': 7.049999999999999e-06, 'epoch': 45.28, 'num_input_tokens_seen': 107560960, 'train_runtime': 3234.6174, 'train_tokens_per_second': 33253.07}
{'loss': 86.5006, 'grad_norm': 8.743370056152344, 'learning_rate': 7.000000000000001e-06, 'epoch': 45.33, 'num_input_tokens_seen': 107692032, 'train_runtime': 3259.8132, 'train_tokens_per_second': 33036.259}
{'loss': 86.0565, 'grad_norm': 8.173194885253906, 'learning_rate': 6.950000000000001e-06, 'epoch': 45.39, 'num_input_tokens_seen': 107823104, 'train_runtime': 3262.9161, 'train_tokens_per_second': 33045.013}
{'loss': 86.7638, 'grad_norm': 8.342193603515625, 'learning_rate': 6.900000000000001e-06, 'epoch': 45.44, 'num_input_tokens_seen': 107954176, 'train_runtime': 3266.0319, 'train_tokens_per_second': 33053.62}
{'loss': 86.4677, 'grad_norm': 8.602529525756836, 'learning_rate': 6.8500000000000005e-06, 'epoch': 45.5, 'num_input_tokens_seen': 108085248, 'train_runtime': 3269.2007, 'train_tokens_per_second': 33061.674}
{'loss': 86.91, 'grad_norm': 8.187457084655762, 'learning_rate': 6.800000000000001e-06, 'epoch': 45.55, 'num_input_tokens_seen': 108216320, 'train_runtime': 3272.3067, 'train_tokens_per_second': 33070.347}
{'loss': 86.3452, 'grad_norm': 8.925223350524902, 'learning_rate': 6.750000000000001e-06, 'epoch': 45.61, 'num_input_tokens_seen': 108347392, 'train_runtime': 3275.6738, 'train_tokens_per_second': 33076.368}
{'loss': 86.6759, 'grad_norm': 8.335025787353516, 'learning_rate': 6.700000000000001e-06, 'epoch': 45.66, 'num_input_tokens_seen': 108478464, 'train_runtime': 3278.6572, 'train_tokens_per_second': 33086.247}
{'loss': 86.6134, 'grad_norm': 9.40363883972168, 'learning_rate': 6.650000000000001e-06, 'epoch': 45.72, 'num_input_tokens_seen': 108609536, 'train_runtime': 3281.6309, 'train_tokens_per_second': 33096.207}
{'loss': 87.2397, 'grad_norm': 8.926304817199707, 'learning_rate': 6.6e-06, 'epoch': 45.77, 'num_input_tokens_seen': 108740608, 'train_runtime': 3284.6008, 'train_tokens_per_second': 33106.187}
{'loss': 87.6451, 'grad_norm': 8.711193084716797, 'learning_rate': 6.550000000000001e-06, 'epoch': 45.83, 'num_input_tokens_seen': 108871680, 'train_runtime': 3287.6485, 'train_tokens_per_second': 33115.365}
{'loss': 86.5949, 'grad_norm': 9.240520477294922, 'learning_rate': 6.5000000000000004e-06, 'epoch': 45.88, 'num_input_tokens_seen': 109002752, 'train_runtime': 3290.6506, 'train_tokens_per_second': 33124.985}
{'loss': 87.6325, 'grad_norm': 8.428536415100098, 'learning_rate': 6.45e-06, 'epoch': 45.94, 'num_input_tokens_seen': 109133824, 'train_runtime': 3293.6253, 'train_tokens_per_second': 33134.864}
{'loss': 86.789, 'grad_norm': 9.01401424407959, 'learning_rate': 6.4000000000000006e-06, 'epoch': 45.99, 'num_input_tokens_seen': 109264896, 'train_runtime': 3296.5994, 'train_tokens_per_second': 33144.729}
{'loss': 10.7975, 'grad_norm': 2.5714473724365234, 'learning_rate': 6.35e-06, 'epoch': 46.0, 'num_input_tokens_seen': 109281280, 'train_runtime': 3296.9712, 'train_tokens_per_second': 33145.961}
{'loss': 87.9082, 'grad_norm': 7.863124370574951, 'learning_rate': 6.300000000000001e-06, 'epoch': 46.06, 'num_input_tokens_seen': 109412352, 'train_runtime': 3299.9655, 'train_tokens_per_second': 33155.605}
{'loss': 87.0966, 'grad_norm': 7.927605152130127, 'learning_rate': 6.25e-06, 'epoch': 46.11, 'num_input_tokens_seen': 109543424, 'train_runtime': 3302.9455, 'train_tokens_per_second': 33165.374}
{'loss': 86.7582, 'grad_norm': 8.776937484741211, 'learning_rate': 6.2e-06, 'epoch': 46.17, 'num_input_tokens_seen': 109674496, 'train_runtime': 3305.9267, 'train_tokens_per_second': 33175.114}
{'loss': 86.8289, 'grad_norm': 8.754501342773438, 'learning_rate': 6.15e-06, 'epoch': 46.22, 'num_input_tokens_seen': 109805568, 'train_runtime': 3308.9393, 'train_tokens_per_second': 33184.522}
{'loss': 86.5715, 'grad_norm': 8.694829940795898, 'learning_rate': 6.1e-06, 'epoch': 46.28, 'num_input_tokens_seen': 109936640, 'train_runtime': 3311.9466, 'train_tokens_per_second': 33193.966}
{'loss': 87.6419, 'grad_norm': 8.811238288879395, 'learning_rate': 6.0500000000000005e-06, 'epoch': 46.33, 'num_input_tokens_seen': 110067712, 'train_runtime': 3314.9446, 'train_tokens_per_second': 33203.484}
{'loss': 87.2472, 'grad_norm': 8.788980484008789, 'learning_rate': 6e-06, 'epoch': 46.39, 'num_input_tokens_seen': 110198784, 'train_runtime': 3337.0605, 'train_tokens_per_second': 33022.711}
{'loss': 86.3876, 'grad_norm': 8.91609001159668, 'learning_rate': 5.95e-06, 'epoch': 46.44, 'num_input_tokens_seen': 110329856, 'train_runtime': 3340.0098, 'train_tokens_per_second': 33032.794}
{'loss': 86.0416, 'grad_norm': 8.583429336547852, 'learning_rate': 5.9e-06, 'epoch': 46.5, 'num_input_tokens_seen': 110460928, 'train_runtime': 3342.8855, 'train_tokens_per_second': 33043.587}
{'loss': 86.5339, 'grad_norm': 9.190428733825684, 'learning_rate': 5.850000000000001e-06, 'epoch': 46.55, 'num_input_tokens_seen': 110592000, 'train_runtime': 3345.7708, 'train_tokens_per_second': 33054.266}
