                                                   
{'loss': 186.0, 'grad_norm': 68.0, 'learning_rate': 5e-05, 'epoch': 0.06, 'num_input_tokens_seen': 131072, 'train_runtime': 15.5876, 'train_tokens_per_second': 8408.71}
{'loss': 107.6875, 'grad_norm': 15.125, 'learning_rate': 3e-05, 'epoch': 21.11, 'num_input_tokens_seen': 50151424, 'train_runtime': 3818.425, 'train_tokens_per_second': 13134.06}
{'loss': 108.5, 'grad_norm': 14.9375, 'learning_rate': 2.995e-05, 'epoch': 21.17, 'num_input_tokens_seen': 50282496, 'train_runtime': 3828.2934, 'train_tokens_per_second': 13134.442}
{'loss': 108.3438, 'grad_norm': 15.75, 'learning_rate': 2.9900000000000002e-05, 'epoch': 21.22, 'num_input_tokens_seen': 50413568, 'train_runtime': 3838.1381, 'train_tokens_per_second': 13134.902}
{'loss': 109.3125, 'grad_norm': 14.5, 'learning_rate': 2.985e-05, 'epoch': 21.28, 'num_input_tokens_seen': 50544640, 'train_runtime': 3847.9907, 'train_tokens_per_second': 13135.333}
{'loss': 108.625, 'grad_norm': 15.375, 'learning_rate': 2.98e-05, 'epoch': 21.33, 'num_input_tokens_seen': 50675712, 'train_runtime': 3857.8859, 'train_tokens_per_second': 13135.617}
{'loss': 109.7188, 'grad_norm': 13.6875, 'learning_rate': 2.975e-05, 'epoch': 21.39, 'num_input_tokens_seen': 50806784, 'train_runtime': 3867.7813, 'train_tokens_per_second': 13135.899}
{'loss': 108.375, 'grad_norm': 16.125, 'learning_rate': 2.97e-05, 'epoch': 21.44, 'num_input_tokens_seen': 50937856, 'train_runtime': 3877.6771, 'train_tokens_per_second': 13136.178}
{'loss': 108.6562, 'grad_norm': 14.6875, 'learning_rate': 2.965e-05, 'epoch': 21.5, 'num_input_tokens_seen': 51068928, 'train_runtime': 3887.5682, 'train_tokens_per_second': 13136.471}
{'loss': 109.3125, 'grad_norm': 14.8125, 'learning_rate': 2.96e-05, 'epoch': 21.55, 'num_input_tokens_seen': 51200000, 'train_runtime': 3897.4546, 'train_tokens_per_second': 13136.779}
{'loss': 109.0, 'grad_norm': 15.6875, 'learning_rate': 2.955e-05, 'epoch': 21.61, 'num_input_tokens_seen': 51331072, 'train_runtime': 3907.3084, 'train_tokens_per_second': 13137.195}
{'loss': 108.5625, 'grad_norm': 14.6875, 'learning_rate': 2.95e-05, 'epoch': 21.66, 'num_input_tokens_seen': 51462144, 'train_runtime': 3917.1583, 'train_tokens_per_second': 13137.622}
{'loss': 108.4062, 'grad_norm': 15.375, 'learning_rate': 2.945e-05, 'epoch': 21.72, 'num_input_tokens_seen': 51593216, 'train_runtime': 3927.0162, 'train_tokens_per_second': 13138.02}
{'loss': 109.25, 'grad_norm': 14.6875, 'learning_rate': 2.94e-05, 'epoch': 21.77, 'num_input_tokens_seen': 51724288, 'train_runtime': 3936.9015, 'train_tokens_per_second': 13138.324}
{'loss': 107.5938, 'grad_norm': 15.375, 'learning_rate': 2.935e-05, 'epoch': 21.83, 'num_input_tokens_seen': 51855360, 'train_runtime': 3946.7505, 'train_tokens_per_second': 13138.748}
{'loss': 108.75, 'grad_norm': 14.5625, 'learning_rate': 2.93e-05, 'epoch': 21.88, 'num_input_tokens_seen': 51986432, 'train_runtime': 3956.5982, 'train_tokens_per_second': 13139.174}
{'loss': 109.3438, 'grad_norm': 14.625, 'learning_rate': 2.925e-05, 'epoch': 21.94, 'num_input_tokens_seen': 52117504, 'train_runtime': 3966.4465, 'train_tokens_per_second': 13139.596}
{'loss': 108.7812, 'grad_norm': 14.6875, 'learning_rate': 2.9199999999999998e-05, 'epoch': 21.99, 'num_input_tokens_seen': 52248576, 'train_runtime': 3976.2928, 'train_tokens_per_second': 13140.022}
{'loss': 13.7188, 'grad_norm': 2.421875, 'learning_rate': 2.915e-05, 'epoch': 22.0, 'num_input_tokens_seen': 52264960, 'train_runtime': 3977.5257, 'train_tokens_per_second': 13140.068}
{'loss': 107.25, 'grad_norm': 16.0, 'learning_rate': 2.91e-05, 'epoch': 22.06, 'num_input_tokens_seen': 52396032, 'train_runtime': 3987.3861, 'train_tokens_per_second': 13140.446}
{'loss': 108.3125, 'grad_norm': 14.8125, 'learning_rate': 2.9049999999999998e-05, 'epoch': 22.11, 'num_input_tokens_seen': 52527104, 'train_runtime': 3997.2341, 'train_tokens_per_second': 13140.862}
{'loss': 108.4062, 'grad_norm': 14.75, 'learning_rate': 2.9e-05, 'epoch': 22.17, 'num_input_tokens_seen': 52658176, 'train_runtime': 4007.0797, 'train_tokens_per_second': 13141.285}
{'loss': 109.0312, 'grad_norm': 14.875, 'learning_rate': 2.895e-05, 'epoch': 22.22, 'num_input_tokens_seen': 52789248, 'train_runtime': 4016.9736, 'train_tokens_per_second': 13141.547}
{'loss': 107.625, 'grad_norm': 14.6875, 'learning_rate': 2.8899999999999998e-05, 'epoch': 22.28, 'num_input_tokens_seen': 52920320, 'train_runtime': 4026.8614, 'train_tokens_per_second': 13141.828}
{'loss': 108.4375, 'grad_norm': 14.25, 'learning_rate': 2.885e-05, 'epoch': 22.33, 'num_input_tokens_seen': 53051392, 'train_runtime': 4036.7482, 'train_tokens_per_second': 13142.111}
{'loss': 107.7188, 'grad_norm': 14.375, 'learning_rate': 2.88e-05, 'epoch': 22.39, 'num_input_tokens_seen': 53182464, 'train_runtime': 4046.637, 'train_tokens_per_second': 13142.385}
{'loss': 107.5, 'grad_norm': 14.3125, 'learning_rate': 2.8749999999999997e-05, 'epoch': 22.44, 'num_input_tokens_seen': 53313536, 'train_runtime': 4056.6669, 'train_tokens_per_second': 13142.202}
{'loss': 107.9375, 'grad_norm': 13.9375, 'learning_rate': 2.87e-05, 'epoch': 22.5, 'num_input_tokens_seen': 53444608, 'train_runtime': 4066.5557, 'train_tokens_per_second': 13142.475}
{'loss': 108.125, 'grad_norm': 15.0, 'learning_rate': 2.865e-05, 'epoch': 22.55, 'num_input_tokens_seen': 53575680, 'train_runtime': 4076.4444, 'train_tokens_per_second': 13142.748}
{'loss': 109.25, 'grad_norm': 15.375, 'learning_rate': 2.86e-05, 'epoch': 22.61, 'num_input_tokens_seen': 53706752, 'train_runtime': 4086.3337, 'train_tokens_per_second': 13143.017}
{'loss': 108.4688, 'grad_norm': 14.3125, 'learning_rate': 2.855e-05, 'epoch': 22.66, 'num_input_tokens_seen': 53837824, 'train_runtime': 4096.22, 'train_tokens_per_second': 13143.294}
{'loss': 108.4062, 'grad_norm': 15.125, 'learning_rate': 2.8499999999999998e-05, 'epoch': 22.72, 'num_input_tokens_seen': 53968896, 'train_runtime': 4106.1068, 'train_tokens_per_second': 13143.568}
{'loss': 109.1562, 'grad_norm': 14.5, 'learning_rate': 2.845e-05, 'epoch': 22.77, 'num_input_tokens_seen': 54099968, 'train_runtime': 4115.9998, 'train_tokens_per_second': 13143.822}
{'loss': 107.9688, 'grad_norm': 14.625, 'learning_rate': 2.84e-05, 'epoch': 22.83, 'num_input_tokens_seen': 54231040, 'train_runtime': 4125.889, 'train_tokens_per_second': 13144.086}
{'loss': 108.2812, 'grad_norm': 15.5, 'learning_rate': 2.8349999999999998e-05, 'epoch': 22.88, 'num_input_tokens_seen': 54362112, 'train_runtime': 4135.7755, 'train_tokens_per_second': 13144.358}
{'loss': 108.4375, 'grad_norm': 15.25, 'learning_rate': 2.83e-05, 'epoch': 22.94, 'num_input_tokens_seen': 54493184, 'train_runtime': 4145.6522, 'train_tokens_per_second': 13144.659}
{'loss': 108.4688, 'grad_norm': 14.0625, 'learning_rate': 2.825e-05, 'epoch': 22.99, 'num_input_tokens_seen': 54624256, 'train_runtime': 4155.5261, 'train_tokens_per_second': 13144.968}
{'loss': 13.75, 'grad_norm': 2.625, 'learning_rate': 2.8199999999999998e-05, 'epoch': 23.0, 'num_input_tokens_seen': 54640640, 'train_runtime': 4156.7594, 'train_tokens_per_second': 13145.009}
{'loss': 108.5938, 'grad_norm': 15.625, 'learning_rate': 2.815e-05, 'epoch': 23.06, 'num_input_tokens_seen': 54771712, 'train_runtime': 4166.6525, 'train_tokens_per_second': 13145.255}
{'loss': 108.1875, 'grad_norm': 14.3125, 'learning_rate': 2.8100000000000005e-05, 'epoch': 23.11, 'num_input_tokens_seen': 54902784, 'train_runtime': 4176.533, 'train_tokens_per_second': 13145.541}
{'loss': 109.0625, 'grad_norm': 15.875, 'learning_rate': 2.8050000000000004e-05, 'epoch': 23.17, 'num_input_tokens_seen': 55033856, 'train_runtime': 4186.4249, 'train_tokens_per_second': 13145.788}
{'loss': 108.1875, 'grad_norm': 13.875, 'learning_rate': 2.8000000000000003e-05, 'epoch': 23.22, 'num_input_tokens_seen': 55164928, 'train_runtime': 4196.3208, 'train_tokens_per_second': 13146.023}
{'loss': 107.4375, 'grad_norm': 15.75, 'learning_rate': 2.7950000000000005e-05, 'epoch': 23.28, 'num_input_tokens_seen': 55296000, 'train_runtime': 4206.2118, 'train_tokens_per_second': 13146.271}
{'loss': 107.8438, 'grad_norm': 14.6875, 'learning_rate': 2.7900000000000004e-05, 'epoch': 23.33, 'num_input_tokens_seen': 55427072, 'train_runtime': 4216.0981, 'train_tokens_per_second': 13146.533}
{'loss': 106.3125, 'grad_norm': 16.625, 'learning_rate': 2.7850000000000003e-05, 'epoch': 23.39, 'num_input_tokens_seen': 55558144, 'train_runtime': 4225.9731, 'train_tokens_per_second': 13146.829}
{'loss': 107.625, 'grad_norm': 15.75, 'learning_rate': 2.7800000000000005e-05, 'epoch': 23.44, 'num_input_tokens_seen': 55689216, 'train_runtime': 4235.8073, 'train_tokens_per_second': 13147.25}
{'loss': 107.5312, 'grad_norm': 15.0625, 'learning_rate': 2.7750000000000004e-05, 'epoch': 23.5, 'num_input_tokens_seen': 55820288, 'train_runtime': 4245.6341, 'train_tokens_per_second': 13147.692}
{'loss': 108.0312, 'grad_norm': 15.25, 'learning_rate': 2.7700000000000002e-05, 'epoch': 23.55, 'num_input_tokens_seen': 55951360, 'train_runtime': 4255.4667, 'train_tokens_per_second': 13148.114}
{'loss': 106.8438, 'grad_norm': 15.0, 'learning_rate': 2.7650000000000005e-05, 'epoch': 23.61, 'num_input_tokens_seen': 56082432, 'train_runtime': 4265.3019, 'train_tokens_per_second': 13148.526}
{'loss': 108.875, 'grad_norm': 14.125, 'learning_rate': 2.7600000000000003e-05, 'epoch': 23.66, 'num_input_tokens_seen': 56213504, 'train_runtime': 4275.1359, 'train_tokens_per_second': 13148.94}
{'loss': 107.2812, 'grad_norm': 15.3125, 'learning_rate': 2.7550000000000002e-05, 'epoch': 23.72, 'num_input_tokens_seen': 56344576, 'train_runtime': 4284.966, 'train_tokens_per_second': 13149.364}
{'loss': 107.4062, 'grad_norm': 16.875, 'learning_rate': 2.7500000000000004e-05, 'epoch': 23.77, 'num_input_tokens_seen': 56475648, 'train_runtime': 4294.7971, 'train_tokens_per_second': 13149.782}
{'loss': 108.0312, 'grad_norm': 15.0625, 'learning_rate': 2.7450000000000003e-05, 'epoch': 23.83, 'num_input_tokens_seen': 56606720, 'train_runtime': 4304.6312, 'train_tokens_per_second': 13150.191}
{'loss': 108.125, 'grad_norm': 14.5625, 'learning_rate': 2.7400000000000002e-05, 'epoch': 23.88, 'num_input_tokens_seen': 56737792, 'train_runtime': 4314.4642, 'train_tokens_per_second': 13150.6}
{'loss': 108.4375, 'grad_norm': 14.4375, 'learning_rate': 2.7350000000000004e-05, 'epoch': 23.94, 'num_input_tokens_seen': 56868864, 'train_runtime': 4324.2936, 'train_tokens_per_second': 13151.018}
{'loss': 107.5625, 'grad_norm': 14.8125, 'learning_rate': 2.7300000000000003e-05, 'epoch': 23.99, 'num_input_tokens_seen': 56999936, 'train_runtime': 4334.1391, 'train_tokens_per_second': 13151.386}
{'loss': 13.5312, 'grad_norm': 2.875, 'learning_rate': 2.725e-05, 'epoch': 24.0, 'num_input_tokens_seen': 57016320, 'train_runtime': 4335.3699, 'train_tokens_per_second': 13151.431}
{'loss': 107.4375, 'grad_norm': 15.9375, 'learning_rate': 2.7200000000000004e-05, 'epoch': 24.06, 'num_input_tokens_seen': 57147392, 'train_runtime': 4345.2177, 'train_tokens_per_second': 13151.79}
{'loss': 108.0312, 'grad_norm': 14.625, 'learning_rate': 2.7150000000000003e-05, 'epoch': 24.11, 'num_input_tokens_seen': 57278464, 'train_runtime': 4355.0492, 'train_tokens_per_second': 13152.197}
{'loss': 108.0, 'grad_norm': 14.1875, 'learning_rate': 2.7100000000000005e-05, 'epoch': 24.17, 'num_input_tokens_seen': 57409536, 'train_runtime': 4364.8781, 'train_tokens_per_second': 13152.609}
{'loss': 107.7812, 'grad_norm': 15.625, 'learning_rate': 2.7050000000000004e-05, 'epoch': 24.22, 'num_input_tokens_seen': 57540608, 'train_runtime': 4374.7096, 'train_tokens_per_second': 13153.012}
{'loss': 106.75, 'grad_norm': 15.25, 'learning_rate': 2.7000000000000002e-05, 'epoch': 24.28, 'num_input_tokens_seen': 57671680, 'train_runtime': 4384.5429, 'train_tokens_per_second': 13153.408}
{'loss': 108.2188, 'grad_norm': 14.0, 'learning_rate': 2.6950000000000005e-05, 'epoch': 24.33, 'num_input_tokens_seen': 57802752, 'train_runtime': 4394.3769, 'train_tokens_per_second': 13153.799}
{'loss': 107.3438, 'grad_norm': 14.9375, 'learning_rate': 2.6900000000000003e-05, 'epoch': 24.39, 'num_input_tokens_seen': 57933824, 'train_runtime': 4404.2054, 'train_tokens_per_second': 13154.206}
{'loss': 105.875, 'grad_norm': 15.3125, 'learning_rate': 2.6850000000000002e-05, 'epoch': 24.44, 'num_input_tokens_seen': 58064896, 'train_runtime': 4414.0373, 'train_tokens_per_second': 13154.6}
{'loss': 107.2188, 'grad_norm': 14.6875, 'learning_rate': 2.6800000000000004e-05, 'epoch': 24.5, 'num_input_tokens_seen': 58195968, 'train_runtime': 4423.8724, 'train_tokens_per_second': 13154.983}
{'loss': 107.8438, 'grad_norm': 15.4375, 'learning_rate': 2.6750000000000003e-05, 'epoch': 24.55, 'num_input_tokens_seen': 58327040, 'train_runtime': 4433.7036, 'train_tokens_per_second': 13155.377}
{'loss': 107.0, 'grad_norm': 14.1875, 'learning_rate': 2.6700000000000002e-05, 'epoch': 24.61, 'num_input_tokens_seen': 58458112, 'train_runtime': 4443.5361, 'train_tokens_per_second': 13155.764}
{'loss': 107.9062, 'grad_norm': 15.4375, 'learning_rate': 2.6650000000000004e-05, 'epoch': 24.66, 'num_input_tokens_seen': 58589184, 'train_runtime': 4453.3689, 'train_tokens_per_second': 13156.149}
{'loss': 107.8438, 'grad_norm': 14.4375, 'learning_rate': 2.6600000000000003e-05, 'epoch': 24.72, 'num_input_tokens_seen': 58720256, 'train_runtime': 4463.1985, 'train_tokens_per_second': 13156.542}
{'loss': 107.0625, 'grad_norm': 14.9375, 'learning_rate': 2.655e-05, 'epoch': 24.77, 'num_input_tokens_seen': 58851328, 'train_runtime': 4473.0332, 'train_tokens_per_second': 13156.917}
{'loss': 107.7812, 'grad_norm': 14.75, 'learning_rate': 2.6500000000000004e-05, 'epoch': 24.83, 'num_input_tokens_seen': 58982400, 'train_runtime': 4482.8619, 'train_tokens_per_second': 13157.309}
{'loss': 107.5938, 'grad_norm': 13.75, 'learning_rate': 2.6450000000000003e-05, 'epoch': 24.88, 'num_input_tokens_seen': 59113472, 'train_runtime': 4492.6945, 'train_tokens_per_second': 13157.688}
{'loss': 107.0938, 'grad_norm': 14.8125, 'learning_rate': 2.64e-05, 'epoch': 24.94, 'num_input_tokens_seen': 59244544, 'train_runtime': 4502.6416, 'train_tokens_per_second': 13157.73}
{'loss': 107.7812, 'grad_norm': 13.5, 'learning_rate': 2.6350000000000004e-05, 'epoch': 24.99, 'num_input_tokens_seen': 59375616, 'train_runtime': 4512.4728, 'train_tokens_per_second': 13158.111}
{'loss': 13.3125, 'grad_norm': 2.828125, 'learning_rate': 2.6300000000000002e-05, 'epoch': 25.0, 'num_input_tokens_seen': 59392000, 'train_runtime': 4513.7046, 'train_tokens_per_second': 13158.149}
{'loss': 107.0938, 'grad_norm': 16.25, 'learning_rate': 2.625e-05, 'epoch': 25.06, 'num_input_tokens_seen': 59523072, 'train_runtime': 4523.5677, 'train_tokens_per_second': 13158.435}
{'loss': 107.2812, 'grad_norm': 15.4375, 'learning_rate': 2.6200000000000003e-05, 'epoch': 25.11, 'num_input_tokens_seen': 59654144, 'train_runtime': 4533.4552, 'train_tokens_per_second': 13158.649}
{'loss': 107.5312, 'grad_norm': 13.5, 'learning_rate': 2.6150000000000002e-05, 'epoch': 25.17, 'num_input_tokens_seen': 59785216, 'train_runtime': 4543.3485, 'train_tokens_per_second': 13158.844}
{'loss': 107.4062, 'grad_norm': 16.125, 'learning_rate': 2.61e-05, 'epoch': 25.22, 'num_input_tokens_seen': 59916288, 'train_runtime': 4553.242, 'train_tokens_per_second': 13159.039}
{'loss': 107.5625, 'grad_norm': 14.375, 'learning_rate': 2.6050000000000003e-05, 'epoch': 25.28, 'num_input_tokens_seen': 60047360, 'train_runtime': 4563.1362, 'train_tokens_per_second': 13159.23}
{'loss': 107.0938, 'grad_norm': 15.4375, 'learning_rate': 2.6000000000000002e-05, 'epoch': 25.33, 'num_input_tokens_seen': 60178432, 'train_runtime': 4573.0255, 'train_tokens_per_second': 13159.435}
{'loss': 106.8125, 'grad_norm': 14.625, 'learning_rate': 2.595e-05, 'epoch': 25.39, 'num_input_tokens_seen': 60309504, 'train_runtime': 4582.923, 'train_tokens_per_second': 13159.615}
{'loss': 106.8125, 'grad_norm': 14.125, 'learning_rate': 2.5900000000000003e-05, 'epoch': 25.44, 'num_input_tokens_seen': 60440576, 'train_runtime': 4592.8074, 'train_tokens_per_second': 13159.832}
{'loss': 106.625, 'grad_norm': 15.125, 'learning_rate': 2.585e-05, 'epoch': 25.5, 'num_input_tokens_seen': 60571648, 'train_runtime': 4602.6984, 'train_tokens_per_second': 13160.03}
{'loss': 107.75, 'grad_norm': 14.875, 'learning_rate': 2.58e-05, 'epoch': 25.55, 'num_input_tokens_seen': 60702720, 'train_runtime': 4612.592, 'train_tokens_per_second': 13160.219}
{'loss': 108.0, 'grad_norm': 14.25, 'learning_rate': 2.5750000000000002e-05, 'epoch': 25.61, 'num_input_tokens_seen': 60833792, 'train_runtime': 4622.4716, 'train_tokens_per_second': 13160.447}
{'loss': 106.5, 'grad_norm': 17.5, 'learning_rate': 2.57e-05, 'epoch': 25.66, 'num_input_tokens_seen': 60964864, 'train_runtime': 4632.3045, 'train_tokens_per_second': 13160.807}
{'loss': 107.7812, 'grad_norm': 14.375, 'learning_rate': 2.5650000000000003e-05, 'epoch': 25.72, 'num_input_tokens_seen': 61095936, 'train_runtime': 4642.1357, 'train_tokens_per_second': 13161.17}
{'loss': 106.8438, 'grad_norm': 15.1875, 'learning_rate': 2.5600000000000002e-05, 'epoch': 25.77, 'num_input_tokens_seen': 61227008, 'train_runtime': 4651.9711, 'train_tokens_per_second': 13161.52}
{'loss': 106.5938, 'grad_norm': 15.125, 'learning_rate': 2.555e-05, 'epoch': 25.83, 'num_input_tokens_seen': 61358080, 'train_runtime': 4661.8052, 'train_tokens_per_second': 13161.871}
{'loss': 107.125, 'grad_norm': 14.6875, 'learning_rate': 2.5500000000000003e-05, 'epoch': 25.88, 'num_input_tokens_seen': 61489152, 'train_runtime': 4671.6402, 'train_tokens_per_second': 13162.219}
{'loss': 107.0, 'grad_norm': 14.6875, 'learning_rate': 2.5450000000000002e-05, 'epoch': 25.94, 'num_input_tokens_seen': 61620224, 'train_runtime': 4681.4768, 'train_tokens_per_second': 13162.561}
{'loss': 106.5, 'grad_norm': 17.375, 'learning_rate': 2.54e-05, 'epoch': 25.99, 'num_input_tokens_seen': 61751296, 'train_runtime': 4691.3105, 'train_tokens_per_second': 13162.91}
{'loss': 13.5625, 'grad_norm': 3.3125, 'learning_rate': 2.5350000000000003e-05, 'epoch': 26.0, 'num_input_tokens_seen': 61767680, 'train_runtime': 4692.544, 'train_tokens_per_second': 13162.941}
{'loss': 106.3125, 'grad_norm': 16.625, 'learning_rate': 2.5300000000000002e-05, 'epoch': 26.06, 'num_input_tokens_seen': 61898752, 'train_runtime': 4702.3898, 'train_tokens_per_second': 13163.254}
{'loss': 106.125, 'grad_norm': 16.625, 'learning_rate': 2.525e-05, 'epoch': 26.11, 'num_input_tokens_seen': 62029824, 'train_runtime': 4712.2273, 'train_tokens_per_second': 13163.589}
{'loss': 106.0312, 'grad_norm': 14.375, 'learning_rate': 2.5200000000000003e-05, 'epoch': 26.17, 'num_input_tokens_seen': 62160896, 'train_runtime': 4722.0631, 'train_tokens_per_second': 13163.927}
{'loss': 106.875, 'grad_norm': 17.25, 'learning_rate': 2.515e-05, 'epoch': 26.22, 'num_input_tokens_seen': 62291968, 'train_runtime': 4731.8994, 'train_tokens_per_second': 13164.263}
{'loss': 106.9688, 'grad_norm': 16.5, 'learning_rate': 2.51e-05, 'epoch': 26.28, 'num_input_tokens_seen': 62423040, 'train_runtime': 4741.7368, 'train_tokens_per_second': 13164.594}
{'loss': 105.8438, 'grad_norm': 14.0, 'learning_rate': 2.5050000000000002e-05, 'epoch': 26.33, 'num_input_tokens_seen': 62554112, 'train_runtime': 4751.5719, 'train_tokens_per_second': 13164.93}
{'loss': 107.3125, 'grad_norm': 15.1875, 'learning_rate': 2.5e-05, 'epoch': 26.39, 'num_input_tokens_seen': 62685184, 'train_runtime': 4770.9856, 'train_tokens_per_second': 13138.833}
{'loss': 106.2812, 'grad_norm': 14.5, 'learning_rate': 2.495e-05, 'epoch': 26.44, 'num_input_tokens_seen': 62816256, 'train_runtime': 4780.8088, 'train_tokens_per_second': 13139.253}
{'loss': 107.1562, 'grad_norm': 13.875, 'learning_rate': 2.4900000000000002e-05, 'epoch': 26.5, 'num_input_tokens_seen': 62947328, 'train_runtime': 4790.6396, 'train_tokens_per_second': 13139.65}
{'loss': 106.375, 'grad_norm': 15.1875, 'learning_rate': 2.485e-05, 'epoch': 26.55, 'num_input_tokens_seen': 63078400, 'train_runtime': 4800.475, 'train_tokens_per_second': 13140.033}
{'loss': 107.75, 'grad_norm': 15.1875, 'learning_rate': 2.48e-05, 'epoch': 26.61, 'num_input_tokens_seen': 63209472, 'train_runtime': 4810.3125, 'train_tokens_per_second': 13140.409}
{'loss': 107.0938, 'grad_norm': 14.625, 'learning_rate': 2.4750000000000002e-05, 'epoch': 26.66, 'num_input_tokens_seen': 63340544, 'train_runtime': 4820.1505, 'train_tokens_per_second': 13140.781}
{'loss': 107.9688, 'grad_norm': 13.9375, 'learning_rate': 2.47e-05, 'epoch': 26.72, 'num_input_tokens_seen': 63471616, 'train_runtime': 4829.987, 'train_tokens_per_second': 13141.157}
{'loss': 106.625, 'grad_norm': 16.875, 'learning_rate': 2.465e-05, 'epoch': 26.77, 'num_input_tokens_seen': 63602688, 'train_runtime': 4839.8285, 'train_tokens_per_second': 13141.517}
{'loss': 107.0312, 'grad_norm': 15.5, 'learning_rate': 2.46e-05, 'epoch': 26.83, 'num_input_tokens_seen': 63733760, 'train_runtime': 4849.67, 'train_tokens_per_second': 13141.876}
{'loss': 107.1562, 'grad_norm': 15.5, 'learning_rate': 2.455e-05, 'epoch': 26.88, 'num_input_tokens_seen': 63864832, 'train_runtime': 4859.5778, 'train_tokens_per_second': 13142.054}
{'loss': 107.625, 'grad_norm': 15.125, 'learning_rate': 2.45e-05, 'epoch': 26.94, 'num_input_tokens_seen': 63995904, 'train_runtime': 4869.4743, 'train_tokens_per_second': 13142.261}
{'loss': 107.0312, 'grad_norm': 14.875, 'learning_rate': 2.445e-05, 'epoch': 26.99, 'num_input_tokens_seen': 64126976, 'train_runtime': 4879.3692, 'train_tokens_per_second': 13142.473}
{'loss': 13.3438, 'grad_norm': 2.625, 'learning_rate': 2.44e-05, 'epoch': 27.0, 'num_input_tokens_seen': 64143360, 'train_runtime': 4880.6071, 'train_tokens_per_second': 13142.496}
{'loss': 106.1562, 'grad_norm': 18.125, 'learning_rate': 2.435e-05, 'epoch': 27.06, 'num_input_tokens_seen': 64274432, 'train_runtime': 4890.5104, 'train_tokens_per_second': 13142.684}
{'loss': 106.5, 'grad_norm': 15.1875, 'learning_rate': 2.43e-05, 'epoch': 27.11, 'num_input_tokens_seen': 64405504, 'train_runtime': 4900.4084, 'train_tokens_per_second': 13142.885}
{'loss': 106.0, 'grad_norm': 15.9375, 'learning_rate': 2.425e-05, 'epoch': 27.17, 'num_input_tokens_seen': 64536576, 'train_runtime': 4910.3078, 'train_tokens_per_second': 13143.082}
{'loss': 106.7812, 'grad_norm': 14.875, 'learning_rate': 2.4200000000000002e-05, 'epoch': 27.22, 'num_input_tokens_seen': 64667648, 'train_runtime': 4920.2025, 'train_tokens_per_second': 13143.29}
{'loss': 107.5312, 'grad_norm': 14.625, 'learning_rate': 2.415e-05, 'epoch': 27.28, 'num_input_tokens_seen': 64798720, 'train_runtime': 4930.0389, 'train_tokens_per_second': 13143.653}
{'loss': 107.375, 'grad_norm': 15.0, 'learning_rate': 2.41e-05, 'epoch': 27.33, 'num_input_tokens_seen': 64929792, 'train_runtime': 4939.8832, 'train_tokens_per_second': 13143.993}
{'loss': 106.0625, 'grad_norm': 14.9375, 'learning_rate': 2.4050000000000002e-05, 'epoch': 27.39, 'num_input_tokens_seen': 65060864, 'train_runtime': 4949.7314, 'train_tokens_per_second': 13144.322}
{'loss': 106.625, 'grad_norm': 14.0, 'learning_rate': 2.4e-05, 'epoch': 27.44, 'num_input_tokens_seen': 65191936, 'train_runtime': 4959.6314, 'train_tokens_per_second': 13144.512}
{'loss': 105.875, 'grad_norm': 13.4375, 'learning_rate': 2.395e-05, 'epoch': 27.5, 'num_input_tokens_seen': 65323008, 'train_runtime': 4969.7534, 'train_tokens_per_second': 13144.114}
{'loss': 107.8125, 'grad_norm': 15.3125, 'learning_rate': 2.39e-05, 'epoch': 27.55, 'num_input_tokens_seen': 65454080, 'train_runtime': 4979.6531, 'train_tokens_per_second': 13144.305}
{'loss': 107.9688, 'grad_norm': 14.8125, 'learning_rate': 2.385e-05, 'epoch': 27.61, 'num_input_tokens_seen': 65585152, 'train_runtime': 4989.5465, 'train_tokens_per_second': 13144.512}
{'loss': 106.0938, 'grad_norm': 13.3125, 'learning_rate': 2.38e-05, 'epoch': 27.66, 'num_input_tokens_seen': 65716224, 'train_runtime': 4999.4421, 'train_tokens_per_second': 13144.711}
{'loss': 107.0312, 'grad_norm': 13.4375, 'learning_rate': 2.375e-05, 'epoch': 27.72, 'num_input_tokens_seen': 65847296, 'train_runtime': 5009.3357, 'train_tokens_per_second': 13144.916}
{'loss': 105.5938, 'grad_norm': 14.3125, 'learning_rate': 2.37e-05, 'epoch': 27.77, 'num_input_tokens_seen': 65978368, 'train_runtime': 5019.2294, 'train_tokens_per_second': 13145.119}
{'loss': 106.3125, 'grad_norm': 13.875, 'learning_rate': 2.365e-05, 'epoch': 27.83, 'num_input_tokens_seen': 66109440, 'train_runtime': 5029.1239, 'train_tokens_per_second': 13145.319}
{'loss': 106.3125, 'grad_norm': 13.5625, 'learning_rate': 2.36e-05, 'epoch': 27.88, 'num_input_tokens_seen': 66240512, 'train_runtime': 5039.0233, 'train_tokens_per_second': 13145.506}
{'loss': 106.0625, 'grad_norm': 14.0625, 'learning_rate': 2.355e-05, 'epoch': 27.94, 'num_input_tokens_seen': 66371584, 'train_runtime': 5048.9187, 'train_tokens_per_second': 13145.703}
{'loss': 107.2188, 'grad_norm': 13.625, 'learning_rate': 2.35e-05, 'epoch': 27.99, 'num_input_tokens_seen': 66502656, 'train_runtime': 5058.8041, 'train_tokens_per_second': 13145.924}
